id,title,start_date,end_date,mean,rank,popularity,num_scoring_users,media_type,genres,num_episodes,year,season,day_of_the_week,start_time,source,average_episode_duration,watching,completed,on_hold,dropped,plan_to_watch
38025,Himitsukessha Taka no Tsume GG,2018-07-19,,,14221,14017,23,ona,Comedy+Parody+Super Power,0,2018,summer,,,original,113,42,0,15,61,121
37653,Caribadix 2nd Season,2018-04-01,2019-01-06,,13329,14274,27,tv,Music+Comedy,39,2018,spring,sunday,,original,45,25,36,10,83,68
36740,Dragon Egg,2017-11-06,2019-04-25,,13654,14281,20,tv,Action+Sci-Fi+Kids,52,2017,fall,monday,17:00,original,1470,27,26,10,48,111
37978,Kamisama Minarai: Himitsu no Cocotama - Minarai Cocotama-dou,2018-07-05,2018-08-30,,14644,14226,46,tv,Slice of Life+Kids+Magic+Fantasy,8,2018,summer,thursday,,original,180,5,67,13,41,99
38539,Sora ni Rakugaki,2018-07-22,2018-07-22,,11878,14176,47,music,Fantasy+Magic+Music,1,2018,summer,,,original,240,11,83,6,12,118
38023,Lipton #watashitolipton,2018-07-20,2018-10-26,,15136,14099,82,ona,Slice of Life,3,2018,summer,,,original,30,15,110,6,37,66
38001,Shinya! Tensai Bakabon Specials,2018-09-28,2018-11-30,,11754,13573,39,special,Slice of Life+Comedy,12,2018,summer,,,manga,108,13,61,7,41,149
38471,Idol Fantasy,2018-07-13,2018-07-13,,14379,13534,95,ona,Game+Music,1,2018,summer,,,game,114,8,153,1,22,90
38272,Musunde Hiraite,2018-09-07,2018-11-23,,15551,12361,14,ona,Slice of Life+Comedy+Romance+School,30,2018,summer,,,manga,60,37,28,13,24,319
32956,Aware! Meisaku-kun,2016-04-08,,,13139,12441,71,tv,Comedy+Parody+Kids+School,0,2016,spring,friday,18:20,original,300,102,0,31,119,152
38219,Coffee Ikaga Deshou,2018-08-24,2018-08-24,,13484,12338,16,ona,Slice of Life+Seinen,30,2018,summer,,,manga,53,33,29,15,38,307
8336,Hanakappa,2010-03-29,,,14058,12324,75,tv,Comedy+Kids,0,2010,spring,other,,picture_book,600,109,0,35,119,158
37559,Oretacha Youkai Ningen G,2018-04-05,2018-09-27,,11122,12328,49,tv,Demons+Horror+Parody,26,2018,spring,thursday,02:05,original,120,26,79,15,96,208
37290,Ani x Para: Anata no Hero wa Dare desu ka,2017-11-10,,,13045,12471,84,special,Sports,0,2017,fall,,,original,300,103,0,65,72,159
40089,Pittanko!! Nekozakana,2017-10-09,,,11291,12505,189,tv,,0,2017,fall,,,,300,196,0,5,106,87
18941,Shimajirou no Wow!,2012-04-02,,,11701,13390,34,tv,Adventure+Comedy+Fantasy+Kids+Magic,0,2012,spring,monday,07:30,other,1500,68,0,12,90,116
39918,Shining Star,2017-10-16,2018-12-03,,11734,13454,55,tv,Kids+Music,52,2017,fall,,,original,1315,41,76,14,20,134
38456,Megane no Mahou,2018-09-24,2018-09-24,,15328,13400,99,ona,Drama,1,2018,summer,,,original,415,9,147,3,21,108
36552,Pikachin-Kit,2018-01-06,2020-03-28,,11278,13343,26,tv,Sci-Fi+Comedy+Kids,115,2018,winter,saturday,09:30,original,1440,43,30,12,66,141
37369,Neko Neko Nihonshi 3rd Season,2018-04-04,2019-02-27,,10832,12989,63,tv,Historical+Parody+Kids+Samurai,32,2018,spring,,,web_manga,540,23,93,10,45,156
38060,Saigo no Mori: Hajimari no Hito,2018-07-01,2018-07-01,,11522,14317,33,movie,Slice of Life,1,2018,summer,,,original,900,8,47,7,31,127
21,One Piece,1999-10-20,,8.49,102,30,684972,tv,Action+Adventure+Comedy+Super Power+Drama+Fantasy+Shounen,0,1999,fall,sunday,09:30,manga,1440,798709,100,171481,127252,124349
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,2018-10-06,2019-07-28,8.62,60,239,273262,tv,Action+Adventure+Shounen,39,2018,fall,saturday,01:05,manga,1420,63967,322866,9090,5009,69204
37306,K: Seven Stories Movie 5 - Memory of Red - Burn,2018-11-03,2018-11-03,7.63,1188,4144,3014,movie,Action+Super Power+Supernatural,1,2018,fall,,,manga,3695,403,5143,237,119,8179
37208,Mo Dao Zu Shi,2018-07-09,2018-10-06,8.51,98,1172,34870,ona,Action+Adventure+Mystery+Historical+Supernatural,15,2018,summer,,,novel,1440,11523,43627,3489,3604,56875
37178,Kiratto Pri☆chan,2018-04-08,2019-03-31,6.92,3938,7301,462,tv,Music+Slice of Life+Magic+Shoujo,51,2018,spring,sunday,10:00,game,1460,598,540,235,359,1744
38917,Tong Ling Fei,2018-11-30,2019-04-19,7.78,858,4155,5170,ona,Comedy+Historical+Drama+Romance,16,2018,fall,,,web_manga,1200,1443,7029,275,361,4978
37873,BanG Dream! Garupa☆Pico,2018-07-05,2018-12-27,7.79,829,4177,6813,tv,Music+Comedy,26,2018,summer,thursday,23:00,original,180,1055,8864,301,335,3336
38249,Saiki Kusuo no Ψ-nan: Kanketsu-hen,2018-12-28,2018-12-28,8.23,280,1334,58093,special,Comedy+School+Shounen+Slice of Life+Supernatural,1,2018,fall,,,manga,3000,2199,82116,431,309,15316
37589,Ano Hi no Kanojo-tachi,2018-03-24,2018-11-12,6.63,5188,7085,941,ona,Slice of Life,8,2018,winter,,,original,74,492,1139,213,164,1752
37305,K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni,2018-10-06,2018-10-06,7.45,1736,4238,3032,movie,Action+Super Power+Supernatural,1,2018,fall,,,light_novel,3976,421,4980,233,115,7752
37990,Gurazeni Season 2,2018-10-05,2018-12-21,6.75,4623,7154,1924,tv,Comedy+Sports+Drama+Seinen,12,2018,fall,friday,22:30,manga,1400,214,2442,77,232,696
36951,Yuu☆Yuu☆Hakusho: Two Shots/Noru ka Soru ka,2018-10-26,2018-10-26,7.42,1829,4032,4999,special,Action+Adventure+Comedy+Demons+Supernatural+Martial Arts+Shounen,2,2018,fall,,,manga,900,299,6852,172,97,7823
36537,Starmyu in Halloween,2018-10-24,2018-10-24,6.91,3969,7768,496,ova,Music+Slice of Life+School,1,2018,fall,,,original,1592,63,769,40,67,1934
37924,Ani ni Tsukeru Kusuri wa Nai! 2,2018-07-09,2018-12-17,7.72,970,3031,13184,tv,Comedy+School+Slice of Life,24,2018,summer,monday,21:54,web_manga,180,2092,17311,684,490,7029
38528,Quanzhi Fashi III,2018-10-12,2018-12-22,7.46,1689,2989,13266,ona,Action+Magic+Fantasy+School,12,2018,fall,,,novel,1140,1924,20062,388,405,5443
37996,Asobi Asobase OVA,2018-12-26,2018-12-26,7.51,1535,2984,13310,ova,Comedy+Drama+School,1,2018,fall,,,manga,792,382,19437,191,104,8117
38002,Asobi Asobase Specials,2018-11-28,2018-12-21,7.58,1330,3112,13623,special,Comedy,2,2018,fall,,,manga,400,406,19940,175,90,5649
39944,Tokimeki Runners,2018-11-21,2018-11-21,6.87,4146,8486,731,music,Music,1,2018,fall,,,other,380,93,1147,29,35,855
36531,Shinkansen Henkei Robo Shinkalion The Animation,2018-01-06,2019-06-29,6.76,4569,8176,284,tv,Action+Sci-Fi+Kids+Mecha,76,2018,winter,saturday,07:00,other,1453,387,287,154,339,1271
37501,Hug tto! Precure♡Futari wa Precure Movie: All Stars Memories,2018-10-27,2018-10-27,7.45,1735,8225,811,movie,Action+Fantasy+Magic+Shoujo,1,2018,fall,,,original,4411,52,1132,33,68,1114
6149,Chibi Maruko-chan (1995),1995-01-08,,7.21,2694,7756,952,tv,Slice of Life+Comedy+Kids+School,0,1995,winter,sunday,18:00,manga,1380,927,1,432,588,924
38491,Xing Chen Bian,2018-10-05,2018-12-14,7.58,1327,7095,1421,ona,Action+Adventure+Historical+Romance+Martial Arts+Fantasy,12,2018,fall,,,novel,1440,477,1992,66,137,1106
38958,Manga de Wakaru! Fate/Grand Order,2018-12-31,2018-12-31,7.73,952,4671,5570,special,Comedy,1,2018,fall,,,game,879,366,7763,100,116,2275
36649,Banana Fish,2018-07-06,2018-12-21,8.41,143,370,124026,tv,Action+Adventure+Drama+Shoujo,24,2018,summer,friday,00:55,manga,1375,39591,145040,16568,16550,119776
35984,Mahou Shoujo Lyrical Nanoha: Detonation,2018-10-19,2018-10-19,7.53,1499,5771,1727,movie,Action+Comedy+Drama+Magic+Super Power,1,2018,fall,,,original,6660,149,2358,76,75,3635
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,2018-10-04,2018-12-27,8.4,154,93,471938,tv,Comedy+Supernatural+Drama+Romance+School,13,2018,fall,thursday,02:20,light_novel,1440,64975,579459,15699,14834,130923
36999,Zoku Owarimonogatari,2018-11-10,2018-11-10,8.41,153,1028,19477,movie,Mystery+Comedy+Supernatural+Vampire,6,2018,fall,,,light_novel,1710,4892,69921,1476,488,59119
37822,Douluo Dalu: Jingying Sai,2018-12-01,2019-11-16,8.14,365,5044,2434,ona,Action+Adventure+Historical+Supernatural+Martial Arts+Fantasy,52,2018,fall,,,novel,1230,3432,2065,263,327,2715
37965,Kaze ga Tsuyoku Fuiteiru,2018-10-03,2019-03-27,8.47,110,776,77976,tv,Comedy+Sports+Drama,23,2018,fall,wednesday,01:29,novel,1380,20057,92761,6910,5487,54282
1960,Sore Ike! Anpanman,1988-10-03,,6.46,6017,8583,696,tv,Comedy+Kids+Fantasy,0,1988,fall,friday,16:20,picture_book,1440,493,1,271,640,649
39094,Toaru Majutsu no Index-tan III,2018-12-26,2019-04-30,6.48,5911,5694,1176,special,Comedy,2,2018,fall,,,light_novel,555,457,2013,232,130,3702
32353,Bonobono (TV 2016),2016-04-02,,6.36,6495,8337,580,tv,Slice of Life+Comedy,0,2016,spring,saturday,04:52,4_koma_manga,330,647,0,322,580,723
37207,Zuori Qing Kong,2018-10-26,2018-10-26,6.78,4485,5566,1058,movie,Drama+Romance+School+Slice of Life,1,2018,fall,,,manga,5100,193,1422,93,106,5086
37476,Cardfight!! Vanguard (2018),2018-05-05,2019-05-04,6.82,4331,5526,2216,tv,Action+Game+Shounen,52,2018,spring,saturday,22:30,original,1435,1249,2723,532,675,1854
36492,Road to You,2017-10-11,2019-10-02,6.81,4379,5429,1780,ona,Drama+Romance,3,2017,fall,,,original,189,1818,786,500,210,4053
37916,Uma Musume: Pretty Derby - BNW no Chikai,2018-12-19,2018-12-19,6.99,3671,5464,1616,special,Slice of Life+Sports,3,2018,fall,,,game,1380,278,2353,169,98,4322
38824,Baby I Love You Daze,2018-12-11,2018-12-11,7.4,1905,6431,2656,ona,Music+Romance,1,2018,fall,,,original,230,113,3787,24,30,892
8687,Doraemon (2005),2005-04-22,,7.52,1524,4650,4759,tv,Sci-Fi+Comedy+Kids+Shounen,0,2005,spring,friday,19:00,manga,1500,4387,11,1680,2178,2432
36593,Hug tto! Precure,2018-02-04,2019-01-27,7.73,944,4649,2624,tv,Action+Magic+Fantasy+Shoujo,49,2018,winter,sunday,08:30,original,1456,1723,3019,717,685,4585
38600,Koukaku Kidoutai: Ghost Chaser,2018-11-02,2018-11-02,6.22,7163,9147,131,movie,Action+Sci-Fi+Police+Seinen,1,2018,fall,,,manga,480,84,255,60,70,1180
38677,Guomin Laogong Dai Huijia 4th Season,2018-10-03,2018-12-12,6.21,7184,8593,303,ona,Drama+Romance,12,2018,fall,,,novel,720,212,451,65,97,1240
37586,Kaijuu Girls Kuro: Ultra Kaijuu Gijinka Keikaku,2018-11-23,2018-11-23,6.33,6637,7728,286,movie,Comedy+Fantasy+Parody,1,2018,fall,,,original,3436,92,405,40,55,2308
38937,Persona 5 the Animation Recap,2018-12-30,2018-12-30,6.3,6764,7152,975,special,Action+Supernatural+Fantasy,1,2018,fall,,,game,1440,151,1650,66,104,1700
38681,God Eater 3,2018-11-13,2018-11-13,6.41,6272,7179,783,ona,Action+Game+Music,1,2018,fall,,,game,93,179,1389,59,86,1938
37739,Future Card Shin Buddyfight,2018-06-02,2019-04-27,6.44,6143,9185,544,tv,Game,47,2018,summer,saturday,08:00,card_game,1440,211,700,92,196,428
37395,Zoids Wild,2018-07-07,2019-06-29,6.24,7063,6465,275,tv,Action+Sci-Fi+Adventure+Comedy+Mecha,50,2018,summer,saturday,06:30,other,1491,630,384,271,791,2661
38089,"Okoshiyasu, Chitose-chan",2018-10-06,2019-03-23,6.53,5690,6473,850,tv,Slice of Life+Comedy+Josei,24,2018,fall,saturday,01:35,manga,180,650,1007,352,668,2042
37283,Beyblade Burst Chouzetsu,2018-04-02,2019-03-25,6.27,6900,6331,1900,tv,Action+Sci-Fi+Adventure+Sports+Shounen,51,2018,spring,monday,17:55,original,1440,640,2403,180,418,1381
39993,Isekai Quartet Relay PV,2018-10-27,2019-03-08,6.32,6699,7468,1218,special,Comedy+Parody+Fantasy,4,2018,fall,,,original,61,94,1953,63,69,1067
36556,Peace Maker Kurogane Movie 2: Yuumei,2018-11-17,2018-11-17,6.51,5778,7999,260,movie,Action+Comedy+Historical+Samurai+Shounen,1,2018,fall,,,manga,3360,104,388,43,47,2019
38050,Shoujo☆Kageki Revue Starlight Specials,2018-10-24,2019-02-27,6.92,3905,6194,1962,special,Comedy,3,2018,fall,,,original,480,328,2738,147,117,1914
38046,Kyoukaisenjou no Horizon Special,2018-12-21,2018-12-21,6.38,6434,6979,746,special,Action+Sci-Fi+Fantasy,1,2018,fall,,,light_novel,735,94,1284,65,51,2419
1199,Nintama Rantarou,1993-04-10,,7.07,3347,6323,1646,tv,Comedy+Kids,0,1993,spring,other,18:10,manga,600,1334,1,773,1132,1731
38429,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza - Extra,2018-12-21,2018-12-21,6.27,6912,8118,328,special,Military+School,1,2018,fall,,,original,1617,96,573,65,54,1698
38741,Xue Ying Ling Zhu,2018-12-20,2019-06-06,7.2,2756,9190,381,ona,Action+Adventure+Historical+Romance+Martial Arts+Fantasy,26,2018,fall,,,novel,0,303,497,62,116,661
37475,Kishuku Gakkou no Juliet,2018-10-06,2018-12-22,7.48,1653,693,89777,tv,Action+Comedy+Romance+School+Shounen,12,2018,fall,saturday,01:25,manga,1450,16928,115822,5191,7639,52552
37497,Irozuku Sekai no Ashita kara,2018-10-06,2018-12-29,7.57,1368,646,78959,tv,Drama+Magic+Romance+School,13,2018,fall,saturday,01:55,original,1453,23469,93692,8717,11526,74804
36934,Captain Tsubasa (2018),2018-04-03,2019-04-02,7.43,1784,2148,15869,tv,Action+Sports+Shounen,52,2018,spring,tuesday,01:35,manga,1352,12413,16390,5062,6721,10883
36653,Tsurune: Kazemai Koukou Kyuudoubu,2018-10-22,2019-01-21,7.58,1323,1590,30690,tv,Sports+Drama+School,13,2018,fall,monday,00:10,light_novel,1440,6899,38312,2772,3500,28888
966,Crayon Shin-chan,1992-04-13,,7.69,1040,2065,26506,tv,Slice of Life+Comedy+Ecchi+School+Seinen,0,1992,spring,friday,19:30,manga,1260,19985,26,12084,12584,9426
36946,Dragon Ball Super Movie: Broly,2018-12-14,2018-12-14,8.11,395,782,114080,movie,Action+Adventure+Super Power+Martial Arts+Fantasy+Shounen,1,2018,fall,,,manga,6000,2566,151190,403,337,24396
37007,Hinomaruzumou,2018-10-05,2019-03-29,7.61,1238,1654,31415,tv,Martial Arts+Shounen+Sports,24,2018,fall,friday,22:00,manga,1410,10222,38733,3511,5850,17679
37989,Golden Kamuy 2nd Season,2018-10-08,2018-12-24,8.17,332,1368,49214,tv,Action+Adventure+Historical+Seinen,12,2018,fall,monday,23:00,manga,1400,7305,62766,2467,1380,23230
37786,Yagate Kimi ni Naru,2018-10-05,2018-12-28,7.93,631,791,68580,tv,Romance+School+Shoujo Ai,13,2018,fall,friday,21:30,manga,1465,16320,82624,5928,6335,65547
36286,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,2018-10-06,2018-10-06,7.54,1436,788,73872,movie,Drama+Fantasy,1,2018,fall,,,light_novel,3611,4298,100425,1244,579,70314
38938,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai Picture Drama,2018-12-19,2019-05-15,7.42,1824,2357,10696,special,Comedy+Romance,5,2018,fall,,,light_novel,480,4144,15056,1060,1086,22673
235,Detective Conan,1996-01-08,,8.17,328,570,111668,tv,Adventure+Mystery+Comedy+Police+Shounen,0,1996,winter,saturday,18:00,manga,1500,108710,16,51948,34116,42066
37349,Goblin Slayer,2018-10-07,2018-12-30,7.49,1601,135,357771,tv,Action+Adventure+Fantasy,12,2018,fall,sunday,00:30,light_novel,1420,56848,449502,14980,34149,83963
37430,Tensei shitara Slime Datta Ken,2018-10-02,2019-03-19,8.08,431,131,362255,tv,Fantasy+Shounen,24,2018,fall,tuesday,00:00,light_novel,1420,84084,445627,14767,17653,88867
35228,Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman,2018-10-19,2018-10-19,6.85,4195,5289,1981,movie,Comedy+Historical+Romance+Shoujo,1,2018,fall,,,manga,6300,301,2652,111,74,4634
39767,Mao Yao de Huo Han,2018-12-21,2019-06-13,6.76,4600,12543,113,ona,Romance+Fantasy,20,2018,fall,,,digital_manga,1020,35,152,8,29,167
38918,Shao Nian Ge Xing,2018-12-26,2019-06-05,6.81,4381,10763,169,ona,Action+Adventure+Mystery+Historical+Martial Arts,26,2018,fall,,,novel,1560,163,232,39,61,317
36474,Sword Art Online: Alicization,2018-10-07,2019-03-31,7.59,1310,161,301672,tv,Action+Game+Adventure+Romance+Fantasy,24,2018,fall,sunday,00:00,light_novel,1440,69908,383349,13847,18064,100969
35972,Fairy Tail: Final Series,2018-10-07,2019-09-29,7.58,1334,450,110743,tv,Action+Adventure+Comedy+Magic+Fantasy+Shounen,51,2018,fall,sunday,07:00,manga,1430,52885,139133,11666,10347,76966
38540,Tantei Opera Milky Holmes: Psycho no Aisatsu,2018-12-31,2018-12-31,6.77,4556,10011,328,special,Mystery+Comedy+Super Power,1,2018,fall,,,original,1440,34,496,21,40,534
37324,Youkai Watch: Shadow Side,2018-04-13,2019-03-29,6.55,5617,9693,259,tv,Comedy+Demons+Kids+Supernatural,49,2018,spring,friday,18:25,game,1440,226,264,123,124,579
37976,Zombieland Saga,2018-10-04,2018-12-20,7.54,1444,437,135551,tv,Comedy+Music+Supernatural,12,2018,fall,thursday,23:30,original,1420,31574,159790,14076,23366,66552
38488,Special Nu World,2018-10-16,2018-10-16,5.88,8453,14483,116,music,Music,1,2018,fall,,,game,110,1,179,2,10,18
2406,Sazae-san,1969-10-05,,6.15,7479,6277,1115,tv,Slice of Life+Comedy,0,1969,fall,sunday,18:30,4_koma_manga,1440,1216,1,447,1126,2269
38922,Kimi ga Mita Sora wa,2018-12-27,2018-12-27,5.78,8774,14447,108,music,Music,1,2018,fall,,,game,117,2,169,2,10,29
38674,Higashi Asia Bunka Toshi 2019 Toshima,2018-11-06,2018-11-06,5.75,8839,13151,130,ona,Slice of Life,1,2018,fall,,,original,74,11,205,4,24,68
36858,Usuzumizakura: Garo,2018-10-06,2018-10-06,6.16,7416,6908,296,movie,Action+Demons+Fantasy+Magic+Supernatural,1,2018,fall,,,original,4920,136,450,70,91,3260
38554,Aoku Tsuzuku Pass,2018-10-12,2018-10-12,5.73,8885,13484,123,ona,Sports,1,2018,fall,,,original,67,10,173,3,37,54
38551,Beat in Love (2018),2018-10-16,2018-10-16,5.7,8990,13427,158,music,Music,1,2018,fall,,,game,112,1,231,3,12,40
38487,Daitan Futeki ni Koi Shitai,2018-11-12,2018-11-12,5.77,8784,13863,134,music,Music,1,2018,fall,,,game,99,0,203,3,12,33
38809,Black'n White Jammin' Cats,2018-12-03,2018-12-03,5.54,9413,12182,270,music,Music,1,2018,fall,,,original,157,3,369,3,9,71
37915,Uchuu no Hou: Reimei-hen,2018-10-12,2018-10-12,5.48,9561,9702,124,movie,Sci-Fi+Space,1,2018,fall,,,original,7140,56,171,28,58,993
38678,Kimi no Matsu Mirai (Basho) e,2018-11-11,2018-11-11,5.91,8372,9834,616,ona,Sci-Fi+Slice of Life,1,2018,fall,,,original,946,42,854,16,35,271
4459,Ojarumaru,1998-10-05,,6.36,6481,9904,331,tv,Adventure+Comedy+Kids+Fantasy,0,1998,fall,other,18:10,original,600,333,0,129,339,376
38650,Hakyuu Houshin Engi: Kou-ke no Chi,2018-10-31,2018-10-31,5.81,8670,10221,293,special,Adventure+Demons+Fantasy+Shounen+Supernatural,1,2018,fall,,,manga,1500,46,437,20,55,468
38473,Itsuka Aeru Kimi ni,2018-10-06,2018-10-06,5.7,8998,9487,734,ona,Romance+Sci-Fi,1,2018,fall,,,original,767,49,1030,17,44,299
38284,Devidol!,2018-10-05,2018-12-21,5.58,9298,8720,194,tv,Comedy,11,2018,fall,friday,01:05,other,900,178,239,105,313,1105
38803,Anima Yell! Ouen Douga,2018-10-07,2018-12-23,5.66,9095,9220,337,ona,Comedy+School,12,2018,fall,,,4_koma_manga,120,84,522,54,63,883
41189,3-pun de Wakaru! Kore made no Love Live! Sunshine!!,2018-11-18,2018-11-18,6,8103,9300,364,ona,Music+School,1,2018,fall,,,,180,66,629,32,47,784
41188,30-pun de Wakaru! Kore made no Love Live! Sunshine!!,2018-11-18,2018-11-25,6.17,7369,9377,268,ona,Music+School,2,2018,fall,,,,1800,79,476,41,51,863
38788,Detective Conan: Amuro Secret Call,2018-10-03,2018-10-03,6.23,7089,9423,244,special,Mystery+Comedy+Police,1,2018,fall,,,manga,145,65,443,49,61,856
38203,The iDOLM@STER SideM: Wake Atte Mini!,2018-10-09,2018-12-25,6.19,7321,7978,804,tv,Slice of Life+Comedy,12,2018,fall,tuesday,21:54,manga,210,169,1169,70,180,1032
38864,Lion meets HachiClo,2018-12-21,2018-12-21,5.81,8677,7888,791,special,Parody+Seinen+Slice of Life,2,2018,fall,,,manga,36,95,1291,61,105,1165
38521,Tengu Desu,2018-10-11,2018-10-11,5.54,9403,11870,162,music,Demons+Music,1,2018,fall,,,original,277,29,265,12,16,189
38744,Hangyakusei Million Arthur PV,2018-11-29,2018-11-29,5.78,8769,9150,286,ona,Action+Adventure+Fantasy,1,2018,fall,,,game,92,167,479,31,80,889
38986,Kimi ga Inakucha!,2018-10-18,2018-10-18,6.25,7012,12253,241,music,Music,1,2018,fall,,,original,116,5,355,3,17,59
38954,"Okoshiyasu, Chitose-chan Recaps",2018-12-19,2019-02-15,5.8,8691,12363,112,special,Slice of Life+Comedy+Josei,2,2018,fall,,,manga,180,12,186,9,42,168
37388,Souten no Ken: Regenesis 2nd Season,2018-10-02,2018-12-18,6.11,7668,7248,1013,ona,Action+Historical+Martial Arts,12,2018,fall,,,manga,1320,213,1364,66,186,1726
37368,Shounen Ashibe: Go! Go! Goma-chan 3,2018-04-03,2019-02-26,5.74,8864,11609,141,tv,Slice of Life+Comedy+Seinen,32,2018,spring,tuesday,18:45,4_koma_manga,540,73,191,16,125,164
38899,Nissin Men-nashi Donbei x Himote House,2018-12-02,2018-12-23,5.52,9446,10326,137,ona,Comedy,4,2018,fall,,,original,30,86,200,32,52,606
37969,Youkai Watch Movie 5: Forever Friends,2018-12-14,2018-12-14,6.5,5824,10334,192,movie,Comedy+Demons+Kids+Supernatural,1,2018,fall,,,game,6000,17,283,16,41,615
7505,Knyacki!,1995-04-07,,6.17,7388,11460,178,tv,Comedy+Kids+Drama+Fantasy,0,1995,spring,,,,300,185,1,44,121,251
40001,Schoolyard,2018-12-07,2018-12-07,5.82,8623,12377,278,special,Dementia+Music,1,2018,fall,,,original,45,9,324,1,16,67
38021,Monster Strike the Movie: Sora no Kanata,2018-10-05,2018-10-05,6.39,6372,8219,109,movie,Action+Fantasy+Game,1,2018,fall,,,game,5820,132,180,53,63,1974
37496,Double Decker! Doug & Kirill,2018-09-30,2018-12-23,6.88,4108,2887,9552,tv,Action+Sci-Fi+Comedy+Police,13,2018,fall,sunday,22:30,original,1450,3106,11512,1291,3154,10935
39921,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner Movie,2018-10-06,2018-10-06,7.32,2229,3197,7857,movie,Parody+Fantasy,1,2018,fall,,,light_novel,221,1131,12314,295,342,10918
37338,Chuukan Kanriroku Tonegawa,2018-07-04,2018-12-26,7.15,2959,2910,7874,tv,Comedy+Parody+Psychological+Drama+Seinen,24,2018,summer,wednesday,00:00,manga,1380,3023,8787,1563,3731,12554
34866,Yu☆Gi☆Oh! VRAINS,2017-05-10,2019-09-25,6.66,5039,2861,7483,tv,Action+Game+Sci-Fi+Fantasy+Shounen,120,2017,spring,wednesday,18:25,card_game,1459,7901,6856,2967,4702,8217
38733,Hataraku Saibou: Kaze Shoukougun,2018-12-27,2018-12-27,7.31,2282,2842,18276,special,Comedy+Shounen,1,2018,fall,,,manga,1380,430,26236,183,84,4170
37140,Gegege no Kitarou (2018),2018-04-01,2020-03-29,7.25,2550,2509,3589,tv,Comedy+Demons+Supernatural+Shounen,97,2018,spring,sunday,09:00,manga,1402,9336,2628,3899,7085,15964
37206,Anima Yell!,2018-10-07,2018-12-23,6.95,3774,2833,11419,tv,Comedy+School+Sports,12,2018,fall,sunday,23:30,4_koma_manga,1420,2420,14005,1108,2569,11099
37561,Akanesasu Shoujo,2018-10-01,2018-12-17,6.48,5917,2948,8500,tv,Action+School+Sci-Fi,12,2018,fall,monday,19:30,original,1420,2560,10268,1179,4420,10449
36037,Senran Kagura Shinovi Master: Tokyo Youma-hen,2018-10-13,2018-12-29,6.32,6671,2953,5997,tv,Action+Comedy+Ecchi+School,12,2018,fall,saturday,00:00,game,1420,2576,7961,914,1561,15903
38431,Persona 5 the Animation TV Specials,2018-12-31,2019-03-23,6.94,3816,3438,11019,special,Action+Supernatural+Fantasy+School,2,2018,fall,,,game,3000,1397,13870,527,258,5325
37438,Ingress the Animation,2018-10-18,2018-10-18,6.38,6428,3475,4860,ona,Action+Game+Sci-Fi+Mystery,11,2018,fall,,,game,1380,1089,6258,562,1525,11588
37232,Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,2018-10-11,2018-12-27,6.55,5595,3302,5893,tv,Action+Adventure+Magic+Fantasy,12,2018,fall,thursday,22:30,game,1420,2652,7290,1036,3687,8579
37711,Koi to Uso OVA,2018-11-09,2018-11-09,6.43,6173,3247,6534,ova,Drama+Romance+School,2,2018,fall,,,manga,871,879,9841,545,273,12813
37490,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",2018-10-06,2019-03-30,7.14,3022,3217,8504,tv,Comedy+Drama+Mystery+Police,23,2018,fall,saturday,17:30,game,1440,2533,10810,1152,1170,9078
38936,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,2018-12-31,2018-12-31,7.11,3143,2459,20333,special,Fantasy+Mystery+Supernatural,1,2018,fall,,,light_novel,1473,1210,28361,298,218,10309
38198,Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,2018-11-16,2018-11-16,7.14,3033,2353,13981,ova,Action+Adventure+Supernatural+Magic+Fantasy+Shounen,1,2018,fall,,,manga,1470,1175,23929,441,296,18341
37579,Tonari no Kyuuketsuki-san,2018-10-05,2018-12-21,7.11,3166,1692,27782,tv,Comedy+Shoujo Ai+Slice of Life+Supernatural+Vampire,12,2018,fall,friday,21:00,4_koma_manga,1420,7619,34687,2785,5487,23022
37447,Karakuri Circus (TV),2018-10-11,2019-06-27,7.09,3238,1695,18902,tv,Action+Adventure+Mystery+Drama+Shounen,36,2018,fall,thursday,22:30,manga,1440,12438,19473,5261,8516,27951
36317,Gaikotsu Shotenin Honda-san,2018-10-08,2018-12-24,7.33,2188,1591,31013,tv,Comedy+Slice of Life,12,2018,fall,monday,00:30,web_manga,690,9205,37351,4146,6130,23227
37988,Uchuu Senkan Tiramisù II,2018-10-02,2018-12-25,6.54,5633,5287,3282,tv,Comedy+Mecha+Sci-Fi+Slice of Life+Space,13,2018,fall,tuesday,01:00,web_manga,420,570,4348,185,377,2293
